level_0,index,Place_name,Latitude,Longitude,Category,Region,haversine_distance_from_centroid,haversine_distance_from_voosh_kitchen,09_30_voosh,19_00_voosh,distance_in_meters_from_voosh
2390,3010,Nuts %26 Millets Organics %26 Dry Fruits,12.896744,77.6582544,office,haralur,5.750814429591164,2.4125706558117055,9,11,664
2391,3011,Croma,12.9167926,77.671563,office,haralur,8.003647077147262,2.1921891263675843,10,11,687
2392,3012,Ak computers,12.9011972,77.6616031,office,haralur,6.222423595958635,2.114179779797289,11,13,758
2393,3013,GreenNesto appartment,12.9047533,77.6625735,office,haralur,6.615536000099667,1.8571264059967194,11,14,821
2394,3014,Copper Pod Apartmemt,12.9005616,77.656397,office,haralur,6.194690134658054,1.947462370774629,9,10,627
2395,3015,Bangalore Fabrication %26Aluminium Work,12.8992462,77.6561961,office,haralur,6.052274932986155,2.0826297018671105,8,10,571
2396,3016,"Abhee Nandana, Harlur Main Road",12.9019495,77.6615096,office,haralur,6.306347310053999,2.0380059329812283,11,13,782
2397,3017,Online Passport Agents in Bangalore,12.9083877,77.6519897,office,haralur,7.125986372420002,1.0011178525760118,3,3,203
2398,3018,SJR Redwoods,12.9154052,77.664345,office,haralur,7.8002422428345355,1.4257810988010662,13,14,864
2399,3019,Lemark Remedies,12.8988726,77.6754595,office,haralur,6.1044058697507575,3.32584329524965,16,19,1150
2400,3020,Ozone Residenza,12.9050776,77.6632475,office,haralur,6.651094163961855,1.8794108169763342,12,14,851
2401,3021,66 Reliaable lifestyle,12.8944625,77.6696719,office,haralur,5.5137655437298605,3.2300738728578366,15,17,995
2402,3022,M Cafe Coffee Pvt Ltd,12.8979987,77.6567467,office,haralur,5.907215569266448,2.232034313467543,9,10,621
2403,3023,"Tower 14, Prestige Ferns Residency",12.9018384,77.6646914,office,haralur,6.292635449711442,2.252722863009635,14,16,938
2404,3024,Office Interior Design - YOI,12.9124592,77.6517153,office,haralur,7.57721650810338,0.547418793328137,2,2,131
2405,3025,Digiledge,12.8945037,77.6751734,office,haralur,5.623822486798248,3.6241576914503826,18,20,1187
2406,3026,Royal Avenue Residency,12.9133671,77.6671812,office,haralur,7.584336792776442,1.773106063788347,12,14,835
2407,3027,Ozone Evergreens,12.9088641,77.6628913,office,haralur,7.072288274150124,1.5685699795462145,14,16,950
2408,3029,TASA TECHNOLOGIES,12.894655,77.6751531,office,haralur,5.639702794053361,3.6108016375734833,18,20,1185
2409,3030,"ICICI Bank Harlur Road, Bangalore-Branch %26 ATM",12.9154878,77.6676136,office,haralur,7.82244355453302,1.7755804633068268,11,13,770
2410,3031,VoIP Service Providers in Bangalore %7C VoIP Providers %7C VoIP Office,12.9174428,77.6518324,office,haralur,8.122227517861841,0.053458553651940306,1,1,21
2411,3032,Abhee Builders %26 Developers,12.9136774,77.6310009,office,haralur,8.375711845478374,2.2428169802846445,9,11,637
2412,3033,Bren Imperia,12.9070914,77.671279,office,haralur,6.928798022545457,2.444146781574763,17,19,1123
2413,3034,Domino's Pizza,12.9187887,77.6698454,office,haralur,8.20614122642357,2.011293174854816,8,9,547
2414,3035,SJR Prime Corporation Pvt Ltd,12.9195834,77.6683208,office,haralur,8.28174896292025,1.8562516584732973,8,9,569
2415,3036,STUDIO11 Salon %26 Spa Haralur Road,12.9130308,77.6661412,office,haralur,7.541603275898163,1.6746242637190836,12,14,816
2416,3037,security office peregrine agra,12.9152528,77.6516446,office,haralur,7.884928304857304,0.23754084691113755,1,1,66
2417,3038,RBD Stillwaters Apartments %26 Private Residences,12.8944716,77.6634173,office,haralur,5.471761274334297,2.862622273278081,12,14,828
2418,3039,A S PORTABLE CABINS,12.9153564,77.6670148,office,haralur,7.80426735279215,1.7129985836306907,12,13,807
2419,3040,Devinarayan Whispering Meadows,12.9122841,77.6648164,office,haralur,7.454156744067714,1.5657174280775057,12,14,856
2420,3041,Stylewalls.in,12.8894989,77.6743262,office,haralur,5.061185790709224,3.9759691910313126,16,18,1081
2421,3042,PlayDoKids - Online Market,12.8963578,77.6572549,office,haralur,5.719530029755697,2.422559935596076,9,11,632
2422,3044,Essem 18 Alaya,12.9135897,77.6656248,office,haralur,7.601662399856,1.6037116851514155,12,14,831
2423,3045,"VIBGYOR High School in Haralur, Bengaluru %7C ICSE Schools in Haralur",12.899102,77.6571635,office,haralur,6.023835576280315,2.1268475779240257,9,10,607
2424,3046,Prestige Ferns Residency,12.9031221,77.6619237,office,haralur,6.435452243269839,1.9555694230572211,11,13,805
2425,3047,Freshco Hypermarket,12.8985886,77.658232,office,haralur,5.9552409283361305,2.2176863953319863,9,10,628
2426,3048,More Mega Store,12.9168903,77.6714921,office,haralur,8.01359103315254,2.184216019994869,10,12,702
2427,3049,BESCOM KASAVANAHALLI UNIT,12.9066841,77.6757011,office,haralur,6.960129604310605,2.8948460758929007,14,16,978
2428,3050,Haralur,12.8991793,77.6669909,office,haralur,6.008345191273559,2.6394332125056716,12,14,848
2429,3051,Polar Bear Ice Cream Zone,12.8963307,77.6579061,office,haralur,5.708835080668421,2.4450539484713274,10,11,676
2430,3052,SJR Eastwood,12.9119176,77.6657646,office,haralur,7.416358947438023,1.6762686281022918,12,14,863
2431,3053,ProRido Corporate Office,12.9005692,77.6754084,office,haralur,6.28760590287215,3.2080907254130158,16,19,1117
2432,3054,bookyourstock Strio Solutions,12.898503,77.6572512,office,haralur,5.956586576212825,2.193302735417717,9,10,597
2433,3056,Collection O 3175 Pluspoint Suites,12.9162906,77.6679241,office,haralur,7.913601917630489,1.8008619951212474,11,13,752
2434,3057,Ambalipura,12.9150108,77.6700766,office,haralur,7.790013031979294,2.0470257802149674,10,12,722
2435,3058,Jana Jeeva Silver Palm,12.9131159,77.664599,office,haralur,7.546161153020357,1.5123413814701296,12,14,863
2436,3059,Snap Fitness,12.8990204,77.658392,office,haralur,6.001477540049836,2.1785529652143567,10,11,664
2437,3060,THERAPYWISE Physiotherapy Clinic,12.8987186,77.6583284,office,haralur,5.968675723102584,2.2076401771841914,9,11,632
2438,3061,Purva Skywood,12.8933808,77.6609237,office,haralur,5.356816844150175,2.862292977153484,12,14,831
2439,3064,Ganapathi Enterprises - Ups Inverters%2FBattery Dealers in Harlur main road,12.8968447,77.6585092,office,haralur,5.759388609243749,2.410682085468953,10,11,672
2440,3065,CANARA BANK ATM,12.9008196,77.6598327,office,haralur,6.189241918297468,2.057343810265111,10,12,705
2441,3066,The Orchard Greens - Hotel in Sarjapur Road,12.9167711,77.66806,office,haralur,7.967860280444488,1.812812096000599,11,12,743
2442,3067,Pahal Design for NIFT NID NATA UCEED CEED,12.9108492,77.6517024,office,haralur,7.400979525204137,0.7260037976197351,2,3,152
2443,3068,Eastwood Layout,12.9109772,77.6646411,office,haralur,7.308476348755832,1.606802393616397,13,15,915
2444,3069,GlobetrottersKids Preschool,12.912035,77.664607,office,haralur,7.426006798659982,1.5549293071141466,12,14,854
2445,3071,Vahathi Solutions RTO Consultant,12.899061,77.6755621,office,haralur,6.1272620431274305,3.321708542601902,16,19,1146
2446,3072,Odessa,12.9200227,77.6708365,office,haralur,8.352635224141164,2.1330083877877195,8,10,588
2447,3074,Elements Kids Haralur,12.8996906,77.6555465,office,haralur,6.1106126644286665,2.0178076686274995,8,10,572
2448,3075,The Professional Couriers,12.9197241,77.6685375,office,haralur,8.298925316395142,1.8816457968425673,8,9,558
2449,3076,Sai Poorna Luxuria,12.8947795,77.6529926,office,haralur,5.618868200945937,2.518181132032075,9,11,630
2450,3077,"Spaces - Bangalore, Spaces Fairway",12.9518,77.6425,office,haralur,12.059619507088318,3.946733016630661,29,30,1818
2451,3078,The Amaatra Academy,12.896695,77.6725533,office,haralur,5.805720333677526,3.2509385815391454,19,21,1258
2452,3079,SISA Homes,12.9075288,77.6637068,office,haralur,6.923769914639379,1.7298353453220343,12,14,863
2453,3082,Dwell Design - Architecture and Interior Design Firm in Bangalore,12.89931,77.6740133,office,haralur,6.120320178106562,3.173126621900975,17,20,1185
2454,3083,Vivero International Preschool %26 Child Care - Sarjapur,12.9089398,77.6639775,office,haralur,7.0808935158662365,1.6592375736427816,13,15,896
2455,3084,Wooden Street - Furniture Store Bangalore,12.9038856,77.650316,office,haralur,6.669449648292229,1.5034300960173483,4,5,298
2456,3085,Nisarga Hospital - Best Naturopathy Centre in Bangalore %7C Best Ayurveda Hospital in Bangalore %7C Naturecure Centre In Bangalore %7C Physiotherapy Centre Bangalore,12.8928902,77.6585682,office,haralur,5.321007299217124,2.8322760324943337,12,13,802
2457,3091,PUNJABI NAWABI,12.8971307,77.6585168,office,haralur,5.790985619368506,2.380865919389265,9,11,653
2458,3092,MediaTek Bangalore Private Limited,12.9255386,77.6866465,office,haralur,9.277154254928606,3.9323206611740904,13,14,825
2459,3097,Dream star 1,12.903663,77.6644418,office,haralur,6.494909594784676,2.0826987794284357,13,15,918
2460,3099,HSR Layout Police Station,12.9201865,77.65126,office,haralur,8.433232424402528,0.3134275535884014,2,2,137
2461,3100,Pritech Park SEZ,12.9230864,77.6813117,office,haralur,8.87037153893939,3.3094253704484986,15,15,921
2462,3101,computer Store,12.90422,77.676048,office,haralur,6.699114332259034,3.050617727577141,15,17,1042
2463,3102,Sutherland Global Services,12.896319,77.6728054,office,haralur,5.769342783113835,3.299840757516437,19,21,1252
2464,3103,PEST CONTROL SERVICES,12.9027471,77.6349979,office,haralur,7.091496891776163,2.404716487753508,13,14,833
2465,3108,Springville,12.8943837,77.6540598,office,haralur,5.553654336573035,2.5727343276286647,9,11,646
2466,3110,Jyoti Bansal,12.9004165,77.6754169,office,haralur,6.2711921389165015,3.2187547583546334,16,19,1128
2467,3120,SOLDRIT - iPhone %7C iPad %7C MacBook %7C PC Repair in Bangalore,12.9135735,77.6535054,office,haralur,7.670085076080986,0.48264271752127674,3,3,190
2468,3126,Furlenco,12.9163331,77.623809,office,haralur,8.989114454281527,2.9866107541958233,9,11,638
2469,3128,Domino's Pizza,12.9128357,77.6519697,office,haralur,7.613993863333844,0.5086073651963054,1,2,115
2470,3131,Tejas Office,12.8913449,77.6411439,office,muneshwara_nagar,5.66042411739209,3.097788446859643,15,17,1025
2471,3132,Vathishra Software Solutions,12.8988579,77.6440478,office,muneshwara_nagar,6.315418304862519,2.2050651641045604,9,10,610
2472,3133,K.R.J.S Office,12.8947047,77.640704,office,muneshwara_nagar,6.01998201927165,2.771530813745124,13,14,857
2473,3134,Veiligheid Samen solutions LLP,12.8986085,77.6456169,office,muneshwara_nagar,6.2347909062088736,2.1765003897557746,9,10,605
2474,3135,Divyadarshana Ministries Office,12.8916197,77.6482387,office,muneshwara_nagar,5.408011268271883,2.882922624475596,9,11,668
2475,3136,Dunzo delivery joining office,12.8953755,77.6386294,office,muneshwara_nagar,6.1822020254488,2.8071729122351123,12,14,857
2476,3137,Coworkyard Office,12.8979468,77.63455,office,muneshwara_nagar,6.637119398928183,2.8244837822779574,13,16,938
2477,3138,Sukadev Parida,12.8966541,77.6401543,office,muneshwara_nagar,6.242304794486522,2.603225132727128,12,14,819
2478,3139,Karunadu Raitha Rakshana Pade,12.895823,77.642169,office,muneshwara_nagar,6.071991995039623,2.5940369036099344,11,13,767
2479,3140,SR Start-Up,12.8983415,77.6437773,office,muneshwara_nagar,6.2711126459461815,2.2691917729151663,10,12,710
2480,3141,Big Basket Delivery Office,12.89827,77.635236,office,muneshwara_nagar,6.63439780968042,2.749291618507739,13,16,931
2481,3142,JIA Interior solutions,12.8969996,77.6439943,office,muneshwara_nagar,6.122797787724796,2.4010137911926304,10,11,683
2482,3143,ST Courier,12.8933349,77.6501259,office,muneshwara_nagar,5.533683084430288,2.6757381958810313,8,10,575
2483,3144,Scansioninformation,12.8955455,77.6386367,office,muneshwara_nagar,6.198903453439428,2.7903292899333048,11,13,778
2484,3145,SEDAN,12.8902687,77.6467941,office,muneshwara_nagar,5.31576513918821,3.0535232292218124,10,13,778
2485,3146,Kcn,12.8962584,77.6438785,office,muneshwara_nagar,6.0497903465984795,2.4829754905867714,10,12,703
2486,3147,KSS Sanga Office,12.8954137,77.6422496,office,muneshwara_nagar,6.026559400151382,2.6328458031887805,11,13,783
2487,3148,Tri Zea Inc Office,12.8990548,77.6359073,office,muneshwara_nagar,6.679341263988658,2.6356740554887663,12,14,810
2488,3149,ACE infratech Pvt Ltd,12.9002042,77.6392751,office,muneshwara_nagar,6.642412937025774,2.3139325167059646,10,11,642
2489,3150,AXA Business Services,12.8910969,77.6413099,office,muneshwara_nagar,5.627817306175313,3.1172408226199235,15,17,1027
2490,3151,wellcare HR solutions,12.8944305,77.6377952,office,muneshwara_nagar,6.12797456286517,2.9432332438617204,12,14,816
2491,3152,Delivery courier service office,12.8904981,77.641219,office,muneshwara_nagar,5.571824429719518,3.1831087240323184,15,17,1039
2492,3153,localstars,12.8985654,77.6446081,office,muneshwara_nagar,6.264797977936725,2.2146989326422943,9,10,606
2493,3154,INK LOUD PVT LTD,12.8963149,77.6388252,office,muneshwara_nagar,6.267488569400014,2.705950227475551,12,13,787
2494,3155,DURCHBRUCH,12.8943711,77.6368124,office,muneshwara_nagar,6.170983924682853,3.0034288956888897,14,16,982
2495,3156,AKR Home,12.8920251,77.6434986,office,muneshwara_nagar,5.626596337490742,2.9436439339890006,11,13,785
2496,3157,NMC Travels,12.8982005,77.6422291,office,muneshwara_nagar,6.315190135649082,2.3493085718127107,11,13,757
2497,3158,Kanasu Nilaya (kattemane),12.8973157,77.6423679,office,muneshwara_nagar,6.218074429091191,2.432866271174883,11,12,737
2498,3159,HGS Chamundi,12.8931768,77.6387705,office,muneshwara_nagar,5.955931144573579,3.015608840028295,13,15,916
2499,3160,Sri Maruthi Enterprises,12.8974015,77.6440162,office,muneshwara_nagar,6.163998598105312,2.358102262266007,9,11,666
2500,3161,Gowrie Krupa,12.8921128,77.6440634,office,muneshwara_nagar,5.61253940955113,2.917155389739725,11,12,735
2501,3162,Fortune Office Hub,12.9004375,77.6445206,office,muneshwara_nagar,6.465075263770273,2.0227842305591786,8,9,566
2502,3163,"KSBCL, Hongasandra",12.8942824,77.6439717,office,muneshwara_nagar,5.8407138430610015,2.688633193458803,10,12,716
2503,3164,Panchayat office Government,12.8943282,77.6371957,office,muneshwara_nagar,6.14750499897686,2.9859430669597273,12,14,829
2504,3165,Bangalore Electricity Supply Company Limited,12.8919032,77.6385329,office,muneshwara_nagar,5.841403526096818,3.15384564327196,13,15,907
2505,3166,AKR Infinity,12.8925367,77.6438352,office,muneshwara_nagar,5.665497161865002,2.8787013191631607,11,12,745
2506,3167,Printo Document Services Pvt. Ltd.,12.8893353,77.6399031,office,muneshwara_nagar,5.519549911284546,3.354844368722826,15,17,1017
2507,3168,Nikkou Logistics Pvt Ltd - Corporate Office.,12.8911857,77.6419316,office,muneshwara_nagar,5.608553125184149,3.085053216939697,16,18,1061
2508,3169,SIPGRAB Wealth Management Private Limited Corporate Office,12.8913205,77.6411983,office,muneshwara_nagar,5.655464042860578,3.0982252028680435,15,17,1024
2509,3170,"%E2%80%8BVISH Consulting Services, INC.",12.8915755,77.6413789,office,muneshwara_nagar,5.672913439028329,3.064779465458287,15,18,1051
2510,3171,Raja honda godown,12.8914927,77.6435103,office,muneshwara_nagar,5.571445089108601,3.0000095012571886,11,13,777
2511,3172,Intelnet Global Solutions Pvt. Ltd.,12.8914642,77.6412797,office,muneshwara_nagar,5.666209448162531,3.0801562285343156,15,17,1034
2512,3173,ASS Global Technologies,12.8993047,77.6424464,office,muneshwara_nagar,6.421444870383148,2.2282128135500225,9,11,638
2513,3174,Mellontas IT solutions,12.8915528,77.6417287,office,muneshwara_nagar,5.6548149916358845,3.053995398877095,15,17,1046
2514,3175,Offivr,12.890984,77.6400098,office,muneshwara_nagar,5.6777829992444335,3.1807372537290326,14,16,984
2515,3176,UrDoorStep Eretail Pvt. Ltd.,12.890089,77.640414,office,muneshwara_nagar,5.569167571938083,3.2565667285110735,15,17,1006
2516,3177,Karibasappa H C,12.8978897,77.6455791,office,muneshwara_nagar,6.160077418995249,2.254354649696978,9,10,620
2517,3178,CHAI DAYS HEAD OFFICE,12.8994551,77.6392256,office,muneshwara_nagar,6.568019154208432,2.38605495113238,10,11,671
2518,3179,Fuminds,12.8901715,77.6430818,office,muneshwara_nagar,5.4547199242673114,3.1540605199654763,12,13,796
2519,3180,KK Steel and Furniture Works,12.8989326,77.6363719,office,muneshwara_nagar,6.644874057535643,2.6146376465125356,12,14,826
2520,3181,Rainbow Creations,12.8993584,77.6391899,office,muneshwara_nagar,6.5596985375923165,2.3971632412751225,10,11,671
2521,3182,Octa Cowork Space,12.8901798,77.6402695,office,muneshwara_nagar,5.585199021493196,3.252911286556508,15,17,1002
2522,3183,Jalada Technologies Private Limited,12.8914473,77.6411898,office,muneshwara_nagar,5.6686249907106205,3.08537634931632,15,17,1027
2523,3184,AKR Tech Park,12.8921594,77.6423056,office,muneshwara_nagar,5.6909460449937574,2.9694691694448596,13,14,850
2524,3185,RRR Square,12.8924362,77.6403856,office,muneshwara_nagar,5.805242234482051,3.01615955059544,13,14,864
2525,3186,SWAPAN ROY,12.8881028,77.6422905,office,muneshwara_nagar,5.281429630797727,3.399018435599908,14,16,980
2526,3187,AGS Groups (AGS Classifieds),12.8916259,77.6412074,office,muneshwara_nagar,5.685817454080327,3.066147532438594,15,18,1055
2527,3188,BESCOM S8 Sub Division,12.8896062,77.640066,office,muneshwara_nagar,5.5382481796880425,3.3203324179941394,14,17,995
2528,3189,Intelenet Global Services Pvt. Ltd.,12.8914718,77.6410715,office,muneshwara_nagar,5.676532239711808,3.087432685540975,15,17,1031
2529,3190,Kent Office HAL LAYOUT,12.8905206,77.6488084,office,muneshwara_nagar,5.272887541290645,2.9980429775451602,9,11,642
2530,3191,Qualesce LLC,12.8916138,77.6414194,office,muneshwara_nagar,5.674940743915631,3.059247911782686,15,18,1052
2531,3192,smart seven finsolv private limited,12.8912377,77.6412683,office,muneshwara_nagar,5.643908508708826,3.1041567817776565,15,17,1029
2532,3193,Xpressbees Logistic Pvt Ltd,12.8915441,77.641714,office,muneshwara_nagar,5.654594624979524,3.055448705347155,15,17,1046
2533,3194,Maan Restaurant Pvt Ltd,12.8907225,77.6452512,office,muneshwara_nagar,5.421489054478746,3.0356835628450054,11,14,826
