,index,Place_name,Latitude,Longitude,Category,Region,haversine_distance_from_centroid,haversine_distance_from_voosh_kitchen,19_00_voosh,distance_in_meters_from_voosh
1023,2390,OAKHAVEN SERVICE APARTMENTS,12.916187400000002,77.6052987,Apartment,"BTM Layout, Bengaluru",2.474904504529338,3.3982895633556534,23,1361
1024,2391,Niranjan Apartment,12.9213728,77.6090521,Apartment,"BTM Layout, Bengaluru",1.7994415140534754,2.707015416196109,18,1088
1025,2392,Nisargha Service Apartment,12.919408500000001,77.6202965,Apartment,"BTM Layout, Bengaluru",2.0891518920240197,2.7316636691319816,16,954
1026,2393,Manjunatha Residency,12.9236558,77.6069038,Apartment,"BTM Layout, Bengaluru",1.6426196252460716,2.578856647963979,17,1045
1027,2395,Ballaco Apartment,12.9205618,77.6091734,Apartment,"BTM Layout, Bengaluru",1.883252977185745,2.785922319101559,19,1156
1028,2396,STAYNIDHI,12.9233708,77.6121655,Apartment,"BTM Layout, Bengaluru",1.519213813529203,2.3847679590042157,18,1072
1029,2398,Thirupathi Apartment,12.9102671,77.62171540000001,Apartment,"BTM Layout, Bengaluru",3.101672893456881,3.7574073433937314,22,1342
1030,2399,M.A Residency,12.9109253,77.6098319,Apartment,"BTM Layout, Bengaluru",2.923163220782852,3.786133115312656,23,1386
1031,2400,Suites Luxury Service Apartment,12.917491900000002,77.6126579,Apartment,"BTM Layout, Bengaluru",2.168175451399344,3.005052336461759,18,1105
1032,2402,Judes Home-G,12.922879,77.6093984,Apartment,"BTM Layout, Bengaluru",1.6280258796607152,2.5379308250704344,17,1032
1033,2403,Thulasi Residency,12.9094498,77.6216004,Apartment,"BTM Layout, Bengaluru",3.185321950074668,3.8467915055155877,23,1357
1034,2404,MK Residency%2F MK House,12.9225565,77.61364859999999,Apartment,"BTM Layout, Bengaluru",1.6034089003575942,2.431946470254437,16,981
1035,2405,Atha Studio%E2%80%99s Vision,12.9107295,77.60816120000001,Apartment,"BTM Layout, Bengaluru",2.9743288491091984,3.8558623918932176,25,1517
1036,2406,Eshwar Tower,12.9137942,77.6109627,Apartment,"BTM Layout, Bengaluru",2.5917623874822313,3.446929137975693,21,1270
1037,2407,Colive Liberty PG in BTM Layout Bengaluru,12.923599000000001,77.6089402,Apartment,"BTM Layout, Bengaluru",1.5659099152202558,2.484624949332459,17,1017
1038,2408,Rosie StayAbode,12.915763,77.618615,Apartment,"BTM Layout, Bengaluru",2.4239663797024935,3.130047395073719,18,1071
1039,2412,House for rent,12.9261028,77.60615729999999,Apartment,"BTM Layout, Bengaluru",1.4449081885803066,2.3892579224583352,18,1090
1040,2414,Kay Arr %26 Co,12.9162824,77.6042364,Apartment,"BTM Layout, Bengaluru",2.508649797364222,3.4388721332796255,22,1323
1041,2416,Peninsula Infra Development Pvt Ltd,12.9178633,77.6082127,Apartment,"BTM Layout, Bengaluru",2.199887593907063,3.103339352002806,20,1223
1042,2418,Amara Canopy,12.913873599999999,77.6091229,Apartment,"BTM Layout, Bengaluru",2.611407038294935,3.491051532597467,22,1335
1043,2421,Ram Sridhar Apartments Swimming Pool,12.9161675,77.6093301,Apartment,"BTM Layout, Bengaluru",2.3565797097704664,3.240905106391608,23,1395
1044,2425,Zolo Destiny PG,12.92539,77.6117789,Apartment,"BTM Layout, Bengaluru",1.301012246579469,2.1842790135734313,15,884
1045,2426,Apartment,12.9166918,77.63741759999999,Apartment,"BTM Layout, Bengaluru",3.439318667503592,3.656210953615891,18,1067
1046,2427,Sub Registrar Office BTM Layout,12.9188507,77.6205651,Office,"BTM Layout, Bengaluru",2.157475549592951,2.7957209329213923,16,961
1047,2428,India Post BTM Post Office,12.9102341,77.609868,Office,"BTM Layout, Bengaluru",2.9988306911008977,3.8596900190567442,23,1390
1048,2429,MOH office BTM layout,12.910162199999998,77.6103598,Office,"BTM Layout, Bengaluru",3.000324438214642,3.85491295375351,23,1398
1049,2430,Ward Office,12.916892800000001,77.60225759999999,Office,"BTM Layout, Bengaluru",2.541709415257095,3.4816724932496723,20,1227
1050,2431,Corporate Office,12.9216801,77.61381290000001,Office,"BTM Layout, Bengaluru",1.7011609041866687,2.523549731035506,16,983
1051,2432,"BWSSB, Sub Division No 3 South",12.915991900000002,77.60731059999999,Office,"BTM Layout, Bengaluru",2.4265178361642876,3.332698287058882,22,1348
1052,2433,"arbour - Workstations Tables, Cupboards, Chairs Sales %26 Service",12.9168962,77.6048047,Office,"BTM Layout, Bengaluru",2.4216866435728557,3.3503136002768716,21,1270
1053,2434,Block Education Officer s g palya,12.917707,77.60390699999999,Office,"BTM Layout, Bengaluru",2.379512145160931,3.3149900629949243,21,1287
1054,2435,Novel Business center,12.9165757,77.61011629999999,Office,"BTM Layout, Bengaluru",2.2970618367489775,3.1723041914682044,20,1218
1055,2436,BANGALORE PASSPORT SOLUTIONS,12.909195,77.614078,Office,"BTM Layout, Bengaluru",3.0897385864795517,3.889881244629498,25,1513
1056,2437,BBMP Ward No.65 Office,12.9114903,77.60437759999999,Office,"BTM Layout, Bengaluru",2.9998427783228507,3.916239785846359,23,1403
1057,2438,Bruhat Bengaluru Mahanagara Palike,12.918683900000001,77.6101052,Office,"BTM Layout, Bengaluru",2.0661161614507995,2.948817885782547,21,1250
1058,2439,ESI Sub Regional Office South,12.9168269,77.60568,Office,"BTM Layout, Bengaluru",2.39375931674686,3.316401775087334,22,1290
1059,2440,Bangalore One,12.9114138,77.60398459999999,Office,"BTM Layout, Bengaluru",3.022084827422129,3.940870703872181,23,1392
1060,2441,Office Of The Sub Registrar And Registrar Of Marriages,12.918806,77.6205728,Office,"BTM Layout, Bengaluru",2.1624166579038304,2.800742367183834,16,959
1061,2442,Ocean Office,12.9194739,77.61050909999999,Office,"BTM Layout, Bengaluru",1.9721348015325055,2.851795197514276,19,1116
1062,2443,BSNL Division Engineer Office,12.9096543,77.6123968,Office,"BTM Layout, Bengaluru",3.040119390417043,3.866136425137127,24,1416
1063,2444,btm Water bill office,12.9160484,77.6071349,Office,"BTM Layout, Bengaluru",2.425788747903425,3.3338297982525376,23,1353
1064,2445,Aswani property BTM,12.9130766,77.6035598,Office,"BTM Layout, Bengaluru",2.8657968619855105,3.7914691215550715,22,1322
1065,2446,Tikona Digital Networks,12.9193267,77.6113731,Office,"BTM Layout, Bengaluru",1.9753944502525247,2.84054608720744,18,1099
1066,2447,URC BMRCL RO office,12.9163327,77.60751450000001,Office,"BTM Layout, Bengaluru",2.3840355291058613,3.2893685835826374,22,1336
1067,2448,Reliance office,12.916788,77.615558,Office,"BTM Layout, Bengaluru",2.256202378295617,3.032764030008735,20,1194
1068,2449,Pluginkart.com,12.909761300000001,77.60750329999999,Office,"BTM Layout, Bengaluru",3.0941184477481487,3.979759356017072,25,1486
1069,2450,"AEE S-2 Subdivision Office, BWSSB",12.9159769,77.60729549999999,Office,"BTM Layout, Bengaluru",2.428571305497606,3.3348472327732845,22,1349
1070,2451,BMRCL,12.9167677,77.6088984,Office,"BTM Layout, Bengaluru",2.3006854662667915,3.1923710932440503,21,1259
1071,2452,Citifi space nestaway btm office,12.92426,77.61604320000001,Office,"BTM Layout, Bengaluru",1.4413255505497433,2.2012560324096486,15,892
1072,2453,BWSSB Water Billing and Complaint Office,12.915994900000001,77.6073002,Office,"BTM Layout, Bengaluru",2.4265068841092883,3.3327975780271415,22,1348
1073,2454,BTM URC Office,12.9171779,77.61465909999998,Office,"BTM Layout, Bengaluru",2.2051894720541036,3.0015776035039523,19,1160
1074,2455,BDA KENDRA,12.9167465,77.6088488,Office,"BTM Layout, Bengaluru",2.3041475091523806,3.1963535918136277,21,1260
1075,2456,ACT PVT LTD,12.9164285,77.6178979,Office,"BTM Layout, Bengaluru",2.3347779708458005,3.056697965633005,21,1268
1076,2457,Employees State Insurance Corporation,12.916991000000001,77.6057163,Office,"BTM Layout, Bengaluru",2.375297289035532,3.298186224470497,22,1299
1077,2458,HB complex,12.916540300000001,77.61798540000001,Office,"BTM Layout, Bengaluru",2.3245971373069167,3.0440831960314116,21,1271
1078,2459,Government Of Karnataka Department of Stamps and Registration,12.918867,77.62056690000001,Office,"BTM Layout, Bengaluru",2.155852257945992,2.793930006886972,16,962
1079,2460,Mizoram House,12.915668199999999,77.61948340000001,Office,"BTM Layout, Bengaluru",2.457536992786469,3.142396380196363,18,1059
1080,2461,WorkRubiX.com - Coworking %7C Shared Office %7C Startup Space,12.9169436,77.6141471,Office,"BTM Layout, Bengaluru",2.2286518845437646,3.0354941177576378,19,1152
1081,2463,Parth Office Solutions,12.913766599999999,77.6134458,Office,"BTM Layout, Bengaluru",2.5806714227558243,3.3963360006805554,21,1276
1082,2464,Tquanata Office BTM,12.910797,77.61475,Office,"BTM Layout, Bengaluru",2.914236080738054,3.7044840834113355,21,1270
1083,2465,Bangalore One,12.916891,77.6022541,Office,"BTM Layout, Bengaluru",2.542066446612155,3.482036902807469,20,1227
1084,2466,Medlife International Pvt Ltd,12.9165757,77.61011629999999,Office,"BTM Layout, Bengaluru",2.2970618367489775,3.1723041914682044,20,1218
1085,2467,"BESCOM O%26M section,unit 3",12.916764500000001,77.6103304,Office,"BTM Layout, Bengaluru",2.2727558950257225,3.1455905196642124,21,1243
1086,2468,BJP OFFICE MADIWALA,12.919241900000001,77.6111626,Office,"BTM Layout, Bengaluru",1.987489914482199,2.8558832980709727,18,1090
1087,2469,Onlinejobsguru Pvt.Ltd.,12.9167868,77.6105901,Office,"BTM Layout, Bengaluru",2.2662712479819196,3.1354067348550325,21,1241
1088,2470,Starttopia,12.916786,77.613384,Office,"BTM Layout, Bengaluru",2.2449433526226064,3.0666537724821836,19,1145
1089,2471,BBNL INTER NET,12.9141863,77.6123632,Office,"BTM Layout, Bengaluru",2.536784418739758,3.371426254159573,20,1222
1090,2472,Ss millennium,12.9171345,77.6123977,Office,"BTM Layout, Bengaluru",2.2091740255583705,3.0498979121096306,19,1111
1091,2474,Hathaway Broadband Office,12.913469099999999,77.6079355,Office,"BTM Layout, Bengaluru",2.6814291896522056,3.5732106911737698,23,1379
1092,2475,BBMP Madivala,12.9233497,77.614329,Office,"BTM Layout, Bengaluru",1.5180077107332974,2.330510951100078,16,937
1093,2476,Metrotel office,12.918481800000002,77.6175533,Office,"BTM Layout, Bengaluru",2.1036908872781375,2.829532968808231,17,1012
1094,2477,Aadhaar Card Office,12.921127400000001,77.6074165,Office,"BTM Layout, Bengaluru",1.8799363465076995,2.80349334254125,21,1280
1095,2478,AM steel furnitures,12.9192289,77.61290679999999,Office,"BTM Layout, Bengaluru",1.9741977755572186,2.810590550101843,18,1053
1096,2479,GVS Driver Services Pvt. Ltd.,12.919189,77.614174,Office,"BTM Layout, Bengaluru",1.9792438166400328,2.7886175013502656,18,1083
1097,2480,AR Corporation Pvt. Ltd.,12.921218699999999,77.60858459999999,Office,"BTM Layout, Bengaluru",1.8299463103061406,2.7423261872576137,19,1112
1098,2481,Hexa Building,12.9166328,77.61547790000002,Office,"BTM Layout, Bengaluru",2.2725203968329066,3.0508442870269703,20,1205
1099,2482,Cymbeline Innovation Private Limited - Directors Office,12.911777,77.606481,Office,"BTM Layout, Bengaluru",2.9021751867884173,3.8029762498217097,23,1401
1100,2484,A2Z PRODUCT,12.913751699999999,77.61495649999999,Office,"BTM Layout, Bengaluru",2.5874220706423703,3.375488476042326,23,1392
1101,2485,"CSE-Global,India",12.9163466,77.6104444,Office,"BTM Layout, Bengaluru",2.3169401399409257,3.1868072253050133,20,1208
1102,2486,PowerHubs Space: Office Space For Everyone,12.917720599999999,77.61251,Office,"BTM Layout, Bengaluru",2.1434751633119156,2.9836380746903393,18,1097
1103,2489,Btm Office,12.914184800000001,77.6029498,Office,"BTM Layout, Bengaluru",2.778358137955349,3.709950831982448,21,1275
1104,2490,Nandini,12.9136705,77.61040200000001,Office,"BTM Layout, Bengaluru",2.612451908686932,3.4751268459400046,21,1264
1105,2491,Electricity Office,12.9168525,77.6102484,Office,"BTM Layout, Bengaluru",2.264429289185796,3.1387194585156215,20,1203
1106,2492,OFFICE OF BJP BTM WARD 176,12.911684699999999,77.60636009999999,Office,"BTM Layout, Bengaluru",2.9155154689592995,3.8171148325240236,23,1398
1107,2493,Xten BPO Solutions Pvt. Ltd.,12.91642,77.61166700000001,Office,"BTM Layout, Bengaluru",2.293863335435208,3.145185982591313,19,1161
1108,2494,India Post - Tavarekere Sub Post Office,12.922130699999999,77.6103228,Office,"BTM Layout, Bengaluru",1.685257415747882,2.5787186660402956,17,1030
1109,2495,Addon Interiors %26 Constructions,12.910558400000001,77.6099306,Office,"BTM Layout, Bengaluru",2.962195274559683,3.8230603121781535,23,1380
1110,2496,BBMP Tavarekere (For Birth %26 Death Certificate),12.9218545,77.6103264,Office,"BTM Layout, Bengaluru",1.7152722975263741,2.6074528490570055,17,1040
1111,2497,Transaction Analysts India Pvt. Ltd,12.9163269,77.6111586,Office,"BTM Layout, Bengaluru",2.309475676186377,3.1686186211138914,20,1181
1112,2498,BJSHub%C2%AE (Bangalore Job Seeker),12.913963800000001,77.6087434,Office,"BTM Layout, Bengaluru",2.609284879411865,3.4936739983324,22,1345
1113,2499,BBMP WARD 172 Congress Office,12.9254795,77.61500179999999,Office,"BTM Layout, Bengaluru",1.2891415489318663,2.084209837504764,14,859
1114,2500,Syntax Soft-Tech India Pvt. Ltd.,12.9145361,77.60997840000002,Office,"BTM Layout, Bengaluru",2.52346168570072,3.394268491577755,22,1296
1115,2501,Fame Technologies,12.917266999999999,77.61352679999999,Office,"BTM Layout, Bengaluru",2.191456039689045,3.0112588841959154,19,1132
1116,2502,RTO Consultants agent in bangalore,12.9197601,77.61067129999999,Office,"BTM Layout, Bengaluru",1.9379202792825385,2.816146866314607,19,1121
1117,2503,TopSys Solutions Private limited,12.917876699999999,77.61454520000001,Office,"BTM Layout, Bengaluru",2.1269076743545225,2.926420937844883,19,1164
1118,2504,L%26P Digitech Pvt. Ltd.,12.913092599999999,77.61040870000001,Office,"BTM Layout, Bengaluru",2.6761153174378083,3.537164962534013,21,1280
1119,2505,IBM SA,12.9250658,77.6007254,Office,"BTM Layout, Bengaluru",1.9126168620316961,2.8458685145891374,15,923
1120,2506,Prasastha Technologies,12.9159055,77.61227059999999,Office,"BTM Layout, Bengaluru",2.3463740570309604,3.186337779334143,19,1159
1121,2507,Osum Cabs - Head Office,12.916177900000001,77.6111947,Office,"BTM Layout, Bengaluru",2.3255314832986826,3.1836856042799058,20,1187
1122,2509,InfinityQuest IT Services Pvt. Ltd,12.9150148,77.61018390000001,Office,"BTM Layout, Bengaluru",2.467541387509738,3.336996661503941,21,1278
1123,2510,5C Network Pvt. Ltd.,12.915125,77.606285,Office,"BTM Layout, Bengaluru",2.550998697955027,3.463589303066258,23,1381
1124,2511,SynTechnoCom,12.9129525,77.6129546,Office,"BTM Layout, Bengaluru",2.671754484976183,3.4944574527641343,21,1289
1125,2512,Matrix HR Technologies Private Limited,12.914202699999999,77.60621929999999,Office,"BTM Layout, Bengaluru",2.650958025567834,3.561238050335579,23,1371
1126,2513,Java Learning Center (JLC) - Corporate Office,12.916455099999999,77.60463399999999,Office,"BTM Layout, Bengaluru",2.474072869844592,3.4024874724358822,23,1379
1127,2514,AVIDS Technology,12.9126063,77.60987800000001,Office,"BTM Layout, Bengaluru",2.737344583210097,3.6040484567349207,22,1341
1128,2515,Wisely Online Services Private Limited,12.916197,77.61216440000001,Office,"BTM Layout, Bengaluru",2.314679449948659,3.157145988342098,19,1148
1129,2516,Sciero,12.9166926,77.6140791,Office,"BTM Layout, Bengaluru",2.256314929606981,3.064210927050413,19,1158
1130,2517,"BSNL RETAILER, MANOHAR BANKARS",12.923755400000001,77.6095999,Office,"BTM Layout, Bengaluru",1.5283084394863713,2.4397109693504384,16,980
1131,2518,Qtek Systems - A Quess Company,12.916466499999999,77.6177165,Office,"BTM Layout, Bengaluru",2.3266650038534356,3.052951716530496,21,1263
1132,2519,Dash Square,12.916287400000002,77.61293959999999,Office,"BTM Layout, Bengaluru",2.3010593833524053,3.1301025306345944,22,1298
1133,2520,ACT Fibernet,12.9158125,77.6107934,Office,"BTM Layout, Bengaluru",2.3708451007647664,3.234005515194102,20,1201
1134,2521,Reliance Retail Limited,12.9169128,77.6155124,Office,"BTM Layout, Bengaluru",2.241900441840181,3.0194883118596207,20,1189
1135,2522,India Post - Madivala Sub Post Office,12.923943099999999,77.6186885,Office,"BTM Layout, Bengaluru",1.5559773640622419,2.220534019665745,12,695
1136,2523,Looking Good Furniture - BTM LAYOUT,12.9163901,77.60585429999999,Office,"BTM Layout, Bengaluru",2.4328131368142087,3.3528106608058965,23,1380
1137,2524,"DGS TECHNICAL SERVICES,Btm branch",12.914619199999999,77.6101328,Office,"BTM Layout, Bengaluru",2.511869492445737,3.3808545965681116,21,1289
1138,2525,IndiQube Arcade,12.9244462,77.60125440000002,Office,"BTM Layout, Bengaluru",1.9210361713265964,2.8591946297618254,16,965
1139,2526,Spectrum space,12.9165757,77.61011629999999,Office,"BTM Layout, Bengaluru",2.2970618367489775,3.1723041914682044,20,1218
1140,2527,LIC AGENT IN BTM LAYOUT,12.916127900000001,77.6102067,Office,"BTM Layout, Bengaluru",2.344752178143479,3.217298758937213,21,1243
1141,2528,Lyncis Technologies India Pvt Ltd,12.9163235,77.6104622,Office,"BTM Layout, Bengaluru",2.3192121585234475,3.188750815172936,20,1207
1142,2529,Srividya Controls,12.912257199999999,77.60557270000001,Office,"BTM Layout, Bengaluru",2.8783390282962853,3.788120681236643,23,1399
1143,2530,Sansu Automotives Pvt Ltd,12.9140694,77.6104645,Office,"BTM Layout, Bengaluru",2.5675954973223103,3.4305001226142786,22,1323
1144,2531,SGA Associates,12.9148383,77.615507,Office,"BTM Layout, Bengaluru",2.471488994930768,3.2489912923491504,20,1173
1145,2532,LOGOMOTION INDIA PRIVATE LIMITED,12.9162174,77.61085990000001,Office,"BTM Layout, Bengaluru",2.325280075948661,3.188650716523352,20,1192
1146,2533,Our Apps World,12.9165757,77.61011629999999,Office,"BTM Layout, Bengaluru",2.2970618367489775,3.1723041914682044,20,1218
1147,2534,Indane gas agency office,12.9213515,77.6118138,Office,"BTM Layout, Bengaluru",1.746394406360945,2.6109334143912903,18,1081
1148,2535,Couch Potato,12.916337,77.61325,Office,"BTM Layout, Bengaluru",2.2949670850072663,3.1183863079985006,22,1291
1149,2536,Browndove Healthcare Pvt. Ltd.,12.9114489,77.6146191,Office,"BTM Layout, Bengaluru",2.8411706274068638,3.634051768512164,22,1291
1150,2537,Airtel Store,12.910371699999999,77.6065378,Office,"BTM Layout, Bengaluru",3.0517918917855864,3.9481380819809138,24,1431
1151,2538,Nexteck Services,12.9161958,77.6101699,Office,"BTM Layout, Bengaluru",2.3378928988808876,3.2111672455013873,21,1241
1152,2539,Ravi Chandra G %26 Co,12.916806900000001,77.60583740000001,Office,"BTM Layout, Bengaluru",2.3898914476217326,3.3113199401833446,22,1294
1153,2540,Live-in Space Corp Serve Pvt. Ltd.,12.913574699999998,77.61487240000001,Office,"BTM Layout, Bengaluru",2.6065136599844165,3.396084359184727,23,1389
1154,2541,British Barristers (Formerly known as SV Law Associates)(H G Shobharani),12.9111778,77.6110945,Office,"BTM Layout, Bengaluru",2.8799576576108583,3.727127457082031,23,1384
1155,2542,Aarna Tech Solutions,12.913689699999999,77.6077548,Office,"BTM Layout, Bengaluru",2.6620041051512557,3.5563408790669064,23,1372
1156,2543,Vi mini store,12.914039599999999,77.609962,Office,"BTM Layout, Bengaluru",2.5783236241486414,3.4479068251713034,22,1311
1157,2544,SCI FI Interiors,12.9186809,77.6115979,Office,"BTM Layout, Bengaluru",2.044201325423406,2.9033566652847234,19,1131
1158,2545,Fortyworks Consulting,12.912511,77.608654,Office,"BTM Layout, Bengaluru",2.769686541956628,3.650799829365029,23,1387
