,Place_name,Latitude,Longitude,Category,Region
29350,Sunilbhai home,23.2156354,72.6369415,appartment,gandhi_nagar
29351,Navdeep Apartment,23.2156354,72.6369415,appartment,gandhi_nagar
29352,Parang Residency,23.1892424,72.618764,appartment,gandhi_nagar
29353,Sanaman Plaza Apartment,23.198787600000003,72.63927729999999,appartment,gandhi_nagar
29354,Dilipbhai D. Valand,23.2137717,72.6390531,appartment,gandhi_nagar
29355,Rani Tower Apartment,23.242596799999998,72.6594184,appartment,gandhi_nagar
29356,Vijay Gamara,23.2194437,72.63337759999999,appartment,gandhi_nagar
29357,Gajkarnak Apartment,23.2444014,72.6707004,appartment,gandhi_nagar
29358,Sahyog Greens,23.1539704,72.6364191,appartment,gandhi_nagar
29359,Shakti krupa,23.213132,72.6319885,appartment,gandhi_nagar
29360,Aaradhya 2 Flat,23.2356664,72.6603529,appartment,gandhi_nagar
29361,Naya Apartment,23.254093,72.651209,appartment,gandhi_nagar
29362,G..n..chaudhary White house pethapur gandhinagar,23.263507999999998,72.6731075,appartment,gandhi_nagar
29363,Teaching Staff Quarters,23.2215743,72.6398803,appartment,gandhi_nagar
29364,Patan,23.2157255,72.6369037,appartment,gandhi_nagar
29365,"Gulalvadi ,Patnagar Yojna Bhavan",23.2275225,72.6471463,appartment,gandhi_nagar
29366,Prathna Greens,23.197213199999997,72.6097976,appartment,gandhi_nagar
29367,Sankal Residency,23.223143899999997,72.6144178,appartment,gandhi_nagar
29368,Naira House,23.2631073,72.67533409999999,appartment,gandhi_nagar
29369,Hari Villa Apartment,23.258106,72.616511,appartment,gandhi_nagar
29370,Dashrath Prajapati,23.2161343,72.6367753,appartment,gandhi_nagar
29371,"Sec 6 D, gandhinagar",23.216201,72.637357,appartment,gandhi_nagar
29372,Pabubha manek MLA house gandhinagar,23.2057242,72.64683520000001,appartment,gandhi_nagar
29373,"SHREE RANG HEIGHTS, B-Building",23.2156354,72.6369415,appartment,gandhi_nagar
29375,KUNJEENKUTTY,23.2156354,72.6369415,appartment,gandhi_nagar
29376,"907%2F1, Sector 5C, Gandhinagar, Gujarat 382006, India",23.2217293,72.6286787,appartment,gandhi_nagar
29377,Apna Bazar,23.2101172,72.63644029999999,appartment,gandhi_nagar
29378,Nest Residency,23.150792300000003,72.6496723,appartment,gandhi_nagar
29379,Shree Harikrushna Residency,23.2593392,72.61614399999999,appartment,gandhi_nagar
29380,Flowers Ladies Hostel,23.2156354,72.6369415,appartment,gandhi_nagar
29381,PramukhSneh Apartment,23.232040100000003,72.6594017,appartment,gandhi_nagar
29382,Shivranjani Vasahat Mandal,23.2119423,72.63286590000001,appartment,gandhi_nagar
29383,Prarabdh residency,23.1893699,72.61887840000001,appartment,gandhi_nagar
29384,Ajanta Complex,23.2266978,72.6464057,appartment,gandhi_nagar
29385,Siva Siav,23.2156354,72.6369415,appartment,gandhi_nagar
29386,Shree Rang Appartment,23.2122354,72.6298307,appartment,gandhi_nagar
29387,Gandhinagar home,23.2443827,72.69646170000001,appartment,gandhi_nagar
29388,Priyesh home,23.20189,72.635424,appartment,gandhi_nagar
29389,Government Apartments,23.2153827,72.6376123,appartment,gandhi_nagar
29390,Stellar One Phase 2,23.224847699999998,72.64577790000001,appartment,gandhi_nagar
29391,Gandhinagar,23.1536203,72.65517249999999,appartment,gandhi_nagar
29392,OYO Townhouse 343 White House,23.2149087,72.6486705,appartment,gandhi_nagar
29393,Indira Complex,23.2277446,72.6208055,appartment,gandhi_nagar
29394,Manvesh Apartments,23.1236042,72.6167087,appartment,gandhi_nagar
29395,Patadiya%E2%80%99s house,23.209192,72.64694,appartment,gandhi_nagar
29396,ATULYA DEVELOPERS,23.211046600000003,72.6363934,appartment,gandhi_nagar
29397,Caster And Company,23.211300100000003,72.6371465,appartment,gandhi_nagar
29398,The Property House Gandhinagar,23.1821109,72.62876290000001,appartment,gandhi_nagar
29399,Surbhi apartment,23.2393979,72.6623682,appartment,gandhi_nagar
29400,BLISS SERVICED APARTMENTS,23.1632145,72.70216040000001,appartment,gandhi_nagar
29401,"E 102, Shalvik Shukan Apartments",23.2239175,72.6151899,appartment,gandhi_nagar
29402,Maheman Guest House,23.2268013,72.6464603,appartment,gandhi_nagar
29403,CHANDRAKANT CHANDRAKAR,23.2156354,72.6369415,appartment,gandhi_nagar
29404,Sanskrut White House Gandhinagar,23.214896,72.6486632,appartment,gandhi_nagar
29405,DADU PUBLICATION PVT. LTD.,23.2167611,72.64917259999999,appartment,gandhi_nagar
29406,SHAGUN 12 - 4 BHK ULTRA LUXURIOUS BUNGALOWS,23.1611826,72.6618375,appartment,gandhi_nagar
29407,Circuit House,23.2209408,72.67431450000001,appartment,gandhi_nagar
29408,Mattruchhaya Paying Guest and Rent,23.205193100000002,72.63756679999999,appartment,gandhi_nagar
29409,MKC HOUSE,23.197619699999997,72.60521440000001,appartment,gandhi_nagar
29410,Bhoomi house,23.2207402,72.6277535,appartment,gandhi_nagar
29411,Trimurti Guest House,23.2315112,72.64983559999999,appartment,gandhi_nagar
29412,GH4 Bus Stop,23.225683,72.6466763,appartment,gandhi_nagar
29413,MAINUDDIN,23.2156354,72.6369415,appartment,gandhi_nagar
29414,SGRE Gandhinagar Guest house,23.2078093,72.64696640000001,appartment,gandhi_nagar
29415,Hotel Pinky Guest House,23.2303803,72.6489273,appartment,gandhi_nagar
29416,"Siddhart Bunglows, Vavol",23.2354793,72.6194196,appartment,gandhi_nagar
29417,Pratibandhith Vistar,23.218679,72.6304434,appartment,gandhi_nagar
29418,Gandhi nagar reside,23.2445549,72.68776,appartment,gandhi_nagar
29419,GH - 4 S.T. Bus Stand,23.225592600000002,72.6469173,appartment,gandhi_nagar
29420,"183, Ashiyana Bungalows",23.2078206,72.65065890000001,appartment,gandhi_nagar
29421,PROPERTY OF GUJARAT,23.1998713,72.6145023,appartment,gandhi_nagar
29422,GANDHINAGAR GUEST HOUSE,23.217623899999996,72.6373664,appartment,gandhi_nagar
29423,GRCA Gandhinagar,23.220282,72.6307527,appartment,gandhi_nagar
29424,Harinagar Society,23.223114199999998,72.61974350000001,appartment,gandhi_nagar
29425,Alfa hostel %26 housings PG,23.2165794,72.64881700000001,appartment,gandhi_nagar
29426,arbuda hostel gandhinagar,23.2123963,72.64577879999999,appartment,gandhi_nagar
29427,Cpwd Touring Officers Hostel,23.217737200000002,72.63729520000001,appartment,gandhi_nagar
29428,White House Building,23.214838500000003,72.6487074,appartment,gandhi_nagar
29429,"Best Real Estate Agency in Gandhinagar, Ahmedabad, Property Management",23.213022,72.6337281,appartment,gandhi_nagar
29430,Vadilal Guest House Gandhinagar,23.1989995,72.6449428,appartment,gandhi_nagar
29431,ANTILIA,23.071986,72.559606,appartment,gandhi_nagar
29432,Milan Gun House,23.2156158,72.6490265,appartment,gandhi_nagar
29433,FLYONA TRAVEL GUIDE,23.2426475,72.65778399999999,appartment,gandhi_nagar
29434,Gandhinagar Jilla Handloom House,23.2282183,72.6476957,appartment,gandhi_nagar
29435,KALPNA SOCIETY,23.239009699999997,72.656127,appartment,gandhi_nagar
29436,Paying Guest,23.220709699999997,72.64554809999998,appartment,gandhi_nagar
29437,Fashion House,23.2096294,72.6446096,appartment,gandhi_nagar
29438,Chanakya p g,23.2183758,72.6365103,appartment,gandhi_nagar
29439,Vrundavan Society,23.19809,72.610783,appartment,gandhi_nagar
29440,Shubham Su House,23.2156353,72.6369416,appartment,gandhi_nagar
29441,Post office Vidhansabha-house branch,23.2187674,72.65653540000001,appartment,gandhi_nagar
29442,Surya Darshan Art House,23.2053974,72.63504549999999,appartment,gandhi_nagar
29443,OYO 12147 Hotel Vibrant,23.229824899999997,72.64864990000001,appartment,gandhi_nagar
29444,NIRMALSINH HOUSE,23.228312399999997,72.63691999999999,appartment,gandhi_nagar
29445,The Midway Sky,23.2265389,72.6468922,appartment,gandhi_nagar
29446,AASTHA(Girls Hostel),23.2117176,72.62913409999999,appartment,gandhi_nagar
29447,Hotel Ghunghat Inn,23.228341399999998,72.6532948,appartment,gandhi_nagar
29448,Hotel Vibrant-Gandhinagar,23.233584,72.6513816,appartment,gandhi_nagar
29449,Bhavnagari Ganthiya House,23.2160513,72.64907120000001,appartment,gandhi_nagar
29450,Meet Corporation,23.216261300000003,72.6493987,appartment,gandhi_nagar
29451,THE HOUSE OF PURE COTTONS,23.1962206,72.6331798,appartment,gandhi_nagar
29452,Hotel Pathikashram,23.2179071,72.6429373,appartment,gandhi_nagar
29453,",ACM ILLAM",23.2156354,72.6369415,appartment,gandhi_nagar
29454,Pramukh Nasta House,23.2200448,72.6452032,appartment,gandhi_nagar
29455,Shree Ganesh Nasta House,23.222574800000004,72.6394711,appartment,gandhi_nagar
29456,Aadarsh PG,23.217033800000003,72.6335055,appartment,gandhi_nagar
29457,Ekta Nasta House,23.222347699999997,72.64029000000001,appartment,gandhi_nagar
29458,Gujarat Knowledge Academy,23.2130595,72.6301276,appartment,gandhi_nagar
29459,Shakti Dal Vada House,23.217999300000002,72.6476393,appartment,gandhi_nagar
29460,THE BEAST HOUSE,23.229580399999996,72.66657190000001,appartment,gandhi_nagar
29461,Hotel Marigold,23.228710999999997,72.648116,appartment,gandhi_nagar
29462,SPORTS HOUSE GRANDSTEP GOODSTEP come back sports cb sports,23.207518399999998,72.63664370000001,appartment,gandhi_nagar
29463,Maa Girls Hostel,23.2174765,72.6351746,appartment,gandhi_nagar
29464,Sector 25,23.2475454,72.63336240000001,appartment,gandhi_nagar
29465,Nikunj Farsan House,23.228296399999998,72.6475588,appartment,gandhi_nagar
29466,Dronacharya Academy,23.2148239,72.64868100000001,appartment,gandhi_nagar
29467,Bhajiya HOUSE,23.228018300000002,72.6466296,appartment,gandhi_nagar
29468,MS Building,23.2189978,72.64386429999999,appartment,gandhi_nagar
29469,Jay Ambe Nasta House,23.2179404,72.65078709999999,appartment,gandhi_nagar
29470,Hotel President Inn,23.2153925,72.6481535,appartment,gandhi_nagar
29471,Kuldeep Hostel %26 PG,23.2167171,72.64895290000001,appartment,gandhi_nagar
29472,ASHOK PAN HOUSE,23.232072,72.6689946,appartment,gandhi_nagar
29473,Sector 7%2FB,23.2122694,72.6396507,appartment,gandhi_nagar
29474,Nagneshwari Tea%26 Nasta House,23.2114836,72.6540545,appartment,gandhi_nagar
29475,Kuldeep PG,23.2126633,72.6300484,appartment,gandhi_nagar
29476,Bhagwati PG %26 Hostel,23.2061434,72.6448806,appartment,gandhi_nagar
29477,P ackers And Moovers House Hold Shiffting And Car Bike Trnsport Gandhinagar,23.235269600000002,72.6576875,appartment,gandhi_nagar
29478,Cinemax- Gandhinagar,23.2161511,72.64916529999999,appartment,gandhi_nagar
29479,Bapa Sitaram Nasta House,23.2222516,72.64051690000001,appartment,gandhi_nagar
29480,Jsjsjh,23.220709699999997,72.64554809999998,appartment,gandhi_nagar
29481,Goal P ackers And Moovers House Hold Shiffting And Car Bike Trnsport Kuadsan Gandhinagar,23.188036899999997,72.6172219,appartment,gandhi_nagar
29482,Jalaram parotha house,23.2105488,72.6363523,appartment,gandhi_nagar
29484,Amba Township Private Limited,23.1866148,72.57471640000001,appartment,gandhi_nagar
29489,Church of Sector 21 (House of Prayer - IPC Church),23.2306289,72.6666315,appartment,gandhi_nagar
29490,Gandhinagar Maha Nagar Palika,23.219005499999998,72.6436357,appartment,gandhi_nagar
29491,"Fortune Inn Haveli, Gandhinagar",23.2172331,72.64939840000001,appartment,gandhi_nagar
29492,Jay shree mahakaali nasta house,23.226864300000003,72.6471912,appartment,gandhi_nagar
29493,Swagat Group,23.039455,72.51323599999999,appartment,gandhi_nagar
29494,Tulsi Boys' PG,23.211147399999998,72.6417247,appartment,gandhi_nagar
29495,Pyramid Overseas Education Consultants : Gandhinagar,23.2148423,72.64871190000001,appartment,gandhi_nagar
29496,Gujarati News Service,23.2195759,72.6498245,appartment,gandhi_nagar
29497,Sweet Home Construction,23.2105995,72.63562459999999,appartment,gandhi_nagar
29498,B2N ACADEMY,23.2114689,72.6367227,appartment,gandhi_nagar
29499,bangolre,23.2123806,72.6332175,appartment,gandhi_nagar
29500,Maruti Holidays,23.215123100000003,72.6484999,appartment,gandhi_nagar
29501,Gmers Medical College Girls Hostel,23.220492800000002,72.64102659999999,appartment,gandhi_nagar
29502,Aashtha tiffin %26 p.g,23.2061443,72.639101,appartment,gandhi_nagar
29503,Adarsh Girls %26 Boys Hostel ( Sec 2 %26 sec 6 ),23.2135216,72.63357950000001,appartment,gandhi_nagar
29504,Sector 7D,23.2123901,72.6457916,appartment,gandhi_nagar
29505,Modern tea and nasta house,23.193596799999998,72.6147848,appartment,gandhi_nagar
29506,Annapurna Nasta House,23.207623499999997,72.63657690000001,appartment,gandhi_nagar
29507,Sector 6,23.213022,72.6337281,appartment,gandhi_nagar
29508,Kids World,23.2128889,72.63005759999999,appartment,gandhi_nagar
29509,Rutva Dental Clinic,23.245620499999998,72.6443638,appartment,gandhi_nagar
29510,Vegetable House,23.2207402,72.6277535,appartment,gandhi_nagar
29511,Bhavani Traders,23.2475125,72.64431379999999,appartment,gandhi_nagar
29512,Gandhinagar,23.2156354,72.6369415,appartment,gandhi_nagar
29513,Sector 7C,23.2135177,72.6404334,appartment,gandhi_nagar
29514,"Kadva Patidar Samaj, Gandhinagar",23.222106600000004,72.64129670000001,appartment,gandhi_nagar
29515,State Central Library,23.2248314,72.6496945,appartment,gandhi_nagar
29516,White Visa and ShardA PTE Centre,23.2148704,72.64867740000001,appartment,gandhi_nagar
29517,"Just Dogs %7C Sector 17, Gandhinagar",23.228203,72.65318740000001,appartment,gandhi_nagar
29518,United Charitable Trust Physiotherapy Center,23.2119723,72.6388993,appartment,gandhi_nagar
29519,GUJTOP (Gujarat Tourism Opportunity Limited),23.2168777,72.64977420000001,appartment,gandhi_nagar
29520,Shilp Academy,23.2113843,72.63665300000001,appartment,gandhi_nagar
29521,Vishal Trading Co.,23.2156354,72.63694140000001,appartment,gandhi_nagar
29522,Aditi Airconditioning Private Limited,23.2171004,72.64963909999999,appartment,gandhi_nagar
29523,bansari library,23.2114826,72.6368152,appartment,gandhi_nagar
29524,SHIV SHAKTI VASAN BHANDAR,23.2428527,72.64809620000001,appartment,gandhi_nagar
29525,Sector 5D,23.219841199999998,72.63211779999999,appartment,gandhi_nagar
29526,Rajwadi Bhojnalay,23.2115217,72.6367072,appartment,gandhi_nagar
29527,Gunatit Infrastructure Private Limited,23.0717805,72.55986690000002,appartment,gandhi_nagar
29528,NIVA BUPA HEALTH INSURANCE,23.2148592,72.6486196,appartment,gandhi_nagar
29529,Gajanand Power Tools,23.2130723,72.6302156,appartment,gandhi_nagar
29530,Dr. Clean,23.217999,72.647639,appartment,gandhi_nagar
29531,National Paramedical Education Gandhinagar,23.2250301,72.64668929999999,appartment,gandhi_nagar
29532,Smile design implant %26 orthodontic centre,23.2115198,72.6367143,appartment,gandhi_nagar
29533,Gujarat BJP Cells,23.2156354,72.6369415,appartment,gandhi_nagar
29534,Bhagya Laxmi Auto Parts,23.24233,72.6484157,appartment,gandhi_nagar
29535,Ok Hair %26 Care,23.2073845,72.6361345,appartment,gandhi_nagar
29536,Chandralok Apartments,12.9786809,77.57835959999998,appartment,gandhi_nagar
29537,"Girls Hostel, Gujarat Forensic Sciences University",23.208406699999998,72.66261429999999,appartment,gandhi_nagar
29538,Dev Apartments,13.0090304,80.2514121,appartment,gandhi_nagar
29539,Panchasheel,12.977378100000001,77.5788608,appartment,gandhi_nagar
29540,Pancharatna Apartments,12.9790145,77.5806462,appartment,gandhi_nagar
29541,Kalpataru Magnus,19.060188800000002,72.85181209999999,appartment,gandhi_nagar
29542,Ruparel Elara Mumbai,19.204930100000002,72.8335612,appartment,gandhi_nagar
29544,YasSir,23.1184709,72.61244509999999,appartment,gandhi_nagar
29545,Flat And Flatmates,22.994006699999996,72.4992079,appartment,gandhi_nagar
29546,99acres.com,23.0081695,72.5014855,appartment,gandhi_nagar
29549,Sri Venkateshwara Pg For Gents,12.9894739,77.7114375,pg,hoodi_main_road
29550,Primepgs Corporate Office %7C PGs In Bangalore,12.9895964,77.7132161,pg,hoodi_main_road
29552,SVS Ladies PG,13.002842,77.7124333,pg,hoodi_main_road
29553,Happy Home deluxe Pg For Ladies,12.9946976,77.71731120000001,pg,hoodi_main_road
29556,Sri Sai Pg For Gents,13.003210300000001,77.7127893,pg,hoodi_main_road
29559,Sri Venkateswara PG for Gents,12.990252900000002,77.7173388,pg,hoodi_main_road
29560,Sri vishnu pg for gents,12.9948584,77.71689980000001,pg,hoodi_main_road
29566,SEVEN HILLS MEN'S PG,12.9936574,77.71811159999999,pg,hoodi_main_road
29569,MY PAYING GUEST,12.9928516,77.71437009999998,pg,hoodi_main_road
29571,Srinivasa PG for Men,12.9936743,77.7181142,pg,hoodi_main_road
29573,Sri Sai Balaji PG for Gents,20.9880134,82.75252940000001,pg,hoodi_main_road
29574,Sri Satya Luxury PG for GENTS,12.995596800000001,77.71736159999999,pg,hoodi_main_road
29577,Roomsoom PG In Hoodi Circle Bangalore,12.992380599999999,77.7160069,pg,hoodi_main_road
29578,Ganesh PG for Gents,12.99167,77.71759709999999,pg,hoodi_main_road
29590,Vaishnavi PG Ramachandra Reddy,12.992785699999999,77.71559740000001,pg,hoodi_main_road
29594,Shree Sai Balaji Gents PG - Ravansh Reddy,12.9909496,77.71805379999999,pg,hoodi_main_road
29596,KATHIK PG,12.9917357,77.7170216,pg,hoodi_main_road
29598,Sri Sita Rama PG for mens,12.9923316,77.7181729,pg,hoodi_main_road
29604,SLV PG FOR GENTS,12.9933171,77.7174234,pg,hoodi_main_road
29608,Gents Vedashree PG,12.9897706,77.718451,pg,hoodi_main_road
29611,KINGS ARENA PG FOR GENTS,12.991131,77.72009870000001,pg,hoodi_main_road
29612,Gowramma Luxury Pg for gents,12.990873599999999,77.7177052,pg,hoodi_main_road
29614,DWARAKA PG FOR GENTS,12.994056800000001,77.7177137,pg,hoodi_main_road
29617,SRI Lakshmi venkateshwar pg for gents,12.987662400000001,77.7180127,pg,hoodi_main_road
29620,Sri Lakshmi Narshima PG,12.993319999999999,77.7216854,pg,hoodi_main_road
29622,SRI VENKATESWARA CLASSIC STUDIO ROOMS PG FOR LADIES,12.9925239,77.72127940000001,pg,hoodi_main_road
29623,Shree Sai PG For Gents - Pranav Reddy,12.9909941,77.7180808,pg,hoodi_main_road
29624,SHREE SAI PG FOR GENTS VARUN,12.985406800000002,77.71891059999999,pg,hoodi_main_road
29627,Government Boys Hostel,12.992626199999998,77.7160021,pg,hoodi_main_road
29629,Sri maha Lakshmi venkateshwar pg for gents,12.987661099999999,77.7180228,pg,hoodi_main_road
29631,New Mayuri PG,12.9859415,77.71840909999999,pg,hoodi_main_road
29632,Sri Srinivasa pg for gents,12.991398,77.7182056,pg,hoodi_main_road
29634,SAMPATH PG FOR GENTS,12.985258,77.718859,pg,hoodi_main_road
29635,Sri Durga PG for Gents (BE A GUEST ID : 12),12.9896024,77.718588,pg,hoodi_main_road
29637,Slv girls pg,12.992291,77.7161207,pg,hoodi_main_road
29641,Sri Lakshmi Venkateshwara Ladies PG,12.9903211,77.720713,pg,hoodi_main_road
29643,GBR Pallavi Pg for Ladies,12.991112199999998,77.7201847,pg,hoodi_main_road
29644,Venu PG,12.9911365,77.72092020000001,pg,hoodi_main_road
29647,SLV PG FOR LADIES,12.992925099999999,77.72193709999999,pg,hoodi_main_road
29648,Shruthi pg for gens,12.9876395,77.7183537,pg,hoodi_main_road
29649,Madhu Pg,12.982219599999999,77.7159875,pg,hoodi_main_road
29652,Surya Girls PG,12.979071699999999,77.71290340000002,pg,hoodi_main_road
29653,Shri Sai Sudha PG,12.9860306,77.7190973,pg,hoodi_main_road
29654,Hema Sree Luxury PG for Gents,12.9790645,77.7124853,pg,hoodi_main_road
29655,Comforts Inn PG Whitefield,12.9939686,77.69895290000001,pg,hoodi_main_road
29656,Satwika pg gents,13.007789,77.7151646,pg,hoodi_main_road
29663,Pg,12.990424,77.7177301,pg,hoodi_main_road
29665,Srinivas Homes Ladies PG,12.9959367,77.70769240000001,pg,hoodi_main_road
29666,Sri Madhu Pg,12.9854,77.71879659999999,pg,hoodi_main_road
