,level_0,index,Place_name,Latitude,Longitude,Category,Region,haversine_distance_from_centroid,haversine_distance_from_voosh_kitchen,19_00_voosh,distance_in_meters_from_voosh
2115,6986,6986,Khoros India R%26D Pvt Ltd,12.9249942,77.68791390000001,Offices,"Junnasandra, Bengaluru",8.724932032047002,1.7041590999113063,14,847
2116,6987,6987,IndiQube Alpha,12.939411,77.6956204,Offices,"Junnasandra, Bengaluru",9.851732657941174,3.5115448086097247,15,906
2117,6988,6988,SP interiors,12.9023225,77.68531159999998,Offices,"Junnasandra, Bengaluru",8.524030397888904,1.099357155882472,8,467
2118,6990,6990,Xiaomi Technology India Private Limited,12.9277808,77.69177320000001,Offices,"Junnasandra, Bengaluru",9.179448737767101,2.1801511896624683,17,1034
2119,6991,6991,"A. K. A. %26 Co., Chartered Accountants",12.9072827,77.6929104,Offices,"Junnasandra, Bengaluru",9.261241524080999,1.368828121229142,7,446
2120,6993,6993,SRS Tours %26 Travels,12.9073667,77.68360059999998,Offices,"Junnasandra, Bengaluru",8.257395766194435,0.5184107848010421,5,324
2121,6994,6994,GARDEN FAIRY,12.9092861,77.6840098,Offices,"Junnasandra, Bengaluru",8.279316905818265,0.3966603019104245,4,257
2122,6995,6995,Azim Premji Foundation,12.9156138,77.6852646,Offices,"Junnasandra, Bengaluru",8.381164192910482,0.6734268425520478,5,275
2123,6996,6996,Intel Technology India Pvt. Ltd. - SRR 3,12.9244864,77.6845575,Offices,"Junnasandra, Bengaluru",8.357121117984002,1.5226277468631455,14,830
2124,6997,6997,VARITE INDIA PRIVATE LIMITED,12.9098305,77.6857385,Offices,"Junnasandra, Bengaluru",8.460754082254242,0.5419583779044129,4,237
2125,6998,6998,ANZ Operations and Technology,12.9218964,77.6848032,Offices,"Junnasandra, Bengaluru",8.356283132760725,1.255046776498701,15,920
2126,6999,6999,Morgan Stanley,12.9197275,77.68361999999998,Offices,"Junnasandra, Bengaluru",8.212928210796214,0.9858128662144403,16,944
2127,7000,7000,Microsoft Corporation (India) Pvt Ltd,12.9215646,77.669147,Offices,"Junnasandra, Bengaluru",6.662422681687746,1.7184556605988497,14,854
2128,7001,7001,Amulya Pg,12.9085284,77.6835916,Offices,"Junnasandra, Bengaluru",8.24230872301282,0.41628661699900843,5,278
2129,7002,7002,Jivox Software India Pvt Ltd,12.909833099999998,77.685778,Offices,"Junnasandra, Bengaluru",8.464997276443428,0.5459715873848898,4,237
2130,7004,7004,Tera,12.9177484,77.6709554,Offices,"Junnasandra, Bengaluru",6.832766605040631,1.3025431022067544,4,254
2131,7005,7005,Bellandur Post Office,12.9298321,77.6755284,Offices,"Junnasandra, Bengaluru",7.484285019303995,2.148220858378421,14,824
2132,7006,7006,Global Technology Park,12.926749699999998,77.68278240000002,Offices,"Junnasandra, Bengaluru",8.198685664112869,1.7347308447806167,14,834
2133,7007,7007,Colive Broadway PG,12.9082692,77.684595,Offices,"Junnasandra, Bengaluru",8.353445570488036,0.5153193291673531,5,321
2134,7008,7008,Saket Callipolis,12.9095176,77.68542,Offices,"Junnasandra, Bengaluru",8.429279772251592,0.5208827898016504,4,239
2135,7009,7009,Sunny Brooks Community,12.9106925,77.685468,Offices,"Junnasandra, Bengaluru",8.424206233826526,0.4930402166257293,2,147
2136,7010,7010,Optum,12.9222146,77.6840677,Offices,"Junnasandra, Bengaluru",8.279664929580722,1.2649206649717792,15,890
2137,7011,7011,Ctrl E,12.9096393,77.6785232,Offices,"Junnasandra, Bengaluru",7.6835608712269385,0.31873678641010417,3,156
2138,7013,7013,RBR Club,12.906519,77.6826915,Offices,"Junnasandra, Bengaluru",8.171244999057167,0.5588054009394223,6,361
2139,7014,7014,Sreeda Pride,12.8991834,77.6774655,Offices,"Junnasandra, Bengaluru",7.765732835277093,1.394135874240204,9,537
2140,7016,7016,Backend Bangalore Pvt Ltd,12.9021546,77.67710890000002,Offices,"Junnasandra, Bengaluru",7.654747168827785,1.09400702852803,7,442
2141,7017,7017,Zolo Themis Co-Living %7C Redefining PG,12.9088545,77.6846683,Offices,"Junnasandra, Bengaluru",8.354858381108825,0.48266393100229804,6,343
2142,7018,7018,"Western Digital , Helios Business Park",12.9376133,77.68891629999997,Offices,"Junnasandra, Bengaluru",9.098200130946715,3.0557100355136964,16,984
2143,7019,7019,Century Infiniti,12.8971912,77.6780895,Offices,"Junnasandra, Bengaluru",7.887379340646006,1.5939256604682328,10,580
2144,7020,7020,Klassik Landmark,12.8948674,77.6773944,Offices,"Junnasandra, Bengaluru",7.8880575191423175,1.8621976903491355,10,621
2145,7021,7021,VeloCT,12.9025408,77.6869143,Offices,"Junnasandra, Bengaluru",8.690757585348031,1.1641278981106113,8,497
2146,7022,7022,Symantec Software Solutions Pvt Ltd,12.9198418,77.68348329999998,Offices,"Junnasandra, Bengaluru",8.19877374945826,0.9937851599236697,16,947
2147,7023,7023,KPMG Global Services,12.9204282,77.6834578,Offices,"Junnasandra, Bengaluru",8.199621361830477,1.0559021582503583,16,979
2148,7024,7024,emSigner - Paperless Office Solutions in India,12.9302777,77.6841564,Offices,"Junnasandra, Bengaluru",8.410907669012099,2.143945047359397,13,791
2149,7026,7026,Byg Brewski Brewing Company,12.9129756,77.68314050000002,Offices,"Junnasandra, Bengaluru",8.15799933544019,0.3047571118774121,2,129
2150,7027,7027,Adarsh Lakefront,12.9186177,77.6832283,Offices,"Junnasandra, Bengaluru",8.165292462426782,0.8553974795909098,16,943
2151,7028,7028,QA InfoTech,12.920406,77.68514,Offices,"Junnasandra, Bengaluru",8.381481292210964,1.1144690981836427,15,870
2152,7029,7029,Head Office - Barbeque Nation Hospitality Pvt Ltd,12.9098426,77.6855891,Offices,"Junnasandra, Bengaluru",8.44450566125222,0.5260877466869144,4,234
2153,7030,7030,Grand Central Pg,12.9082686,77.6845956,Offices,"Junnasandra, Bengaluru",8.353517167052871,0.515412038143341,5,321
2154,7031,7031,Vaishnavi Tech Square,12.9264869,77.6657503,Offices,"Junnasandra, Bengaluru",6.372562142135823,2.3634354561448094,9,523
2155,7033,7033,Vaishnavi Signature,12.925772,77.6745373,Offices,"Junnasandra, Bengaluru",7.2988187454054145,1.758124266765534,10,607
2156,7034,7034,EPAM Bangalore,12.9244052,77.6829805,Offices,"Junnasandra, Bengaluru",8.186281118405551,1.4790720274779816,15,887
2157,7036,7036,Vivo service centre,12.912543800000002,77.6811129,Offices,"Junnasandra, Bengaluru",7.940657116504024,0.14477659018440897,1,72
2158,7039,7039,Incedo,12.9247942,77.6831488,Offices,"Junnasandra, Bengaluru",8.209410914712857,1.5245991858401047,14,846
2159,7040,7040,British Telecom,12.9221127,77.6795998,Offices,"Junnasandra, Bengaluru",7.7962134163030425,1.2166795400144925,16,974
2160,7041,7041,IOC - Sree Kodandarama Service Station,12.908394,77.692413,Offices,"Junnasandra, Bengaluru",9.195357124776244,1.2818344146350527,4,242
2161,7043,7043,Passport Office Parking Area,12.9308485,77.68428859999999,Offices,"Junnasandra, Bengaluru",8.437123450581776,2.208900544156809,12,723
2162,7044,7044,"Gun For Glory Shooting Academy, Bangalore",12.9025408,77.6869143,Offices,"Junnasandra, Bengaluru",8.690757585348031,1.1641278981106113,8,497
2163,7045,7045,AT%26T Business Services India Pvt. Ltd,12.923727,77.6703757,Offices,"Junnasandra, Bengaluru",6.820928090723721,1.7998000121674915,8,508
2164,7049,7049,Axis Bank ATM,12.9050646,77.6844091,Offices,"Junnasandra, Bengaluru",8.377929988980094,0.7831514855434557,7,396
2165,7050,7050,Kottakkal Arya Vaidya Sala,12.9120852,77.6819642,Offices,"Junnasandra, Bengaluru",8.035453727367718,0.14340740451443074,2,101
2166,7051,7051,CIGNEX,12.9262913,77.6766688,Offices,"Junnasandra, Bengaluru",7.535863197937083,1.7357423896183155,11,640
2167,7052,7052,Sri Venkateswara PG for Gents,12.9088315,77.6847905,Offices,"Junnasandra, Bengaluru",8.368287256091717,0.4951461893464817,6,342
2168,7053,7053,Intel,12.9247295,77.6808195,Offices,"Junnasandra, Bengaluru",7.957921789572628,1.4988261680135626,15,877
2169,7054,7054,Odessa,12.9200227,77.6708365,Offices,"Junnasandra, Bengaluru",6.831555922453927,1.4676794906912112,8,497
2170,7056,7056,realme service center,12.9117844,77.6816505,Offices,"Junnasandra, Bengaluru",8.003420515826416,0.0959070926482466,3,162
2171,7057,7057,HDFC Home Loans - BENGALURU(SARJAPUR RD),12.9129888,77.68023659999999,Offices,"Junnasandra, Bengaluru",7.843490496061055,0.20835055768511923,1,61
2172,7058,7058,NoBroker - House Cleaning Services in Bangalore,12.9148053,77.6768055,Offices,"Junnasandra, Bengaluru",7.4654996897719,0.5987399080631063,6,368
2173,7059,7059,THE SCHOLARS,12.9048022,77.68210699999999,Offices,"Junnasandra, Bengaluru",8.135600908281258,0.7278495076957647,7,409
2174,7061,7061,HDFC Bank,12.9103991,77.68605500000002,Offices,"Junnasandra, Bengaluru",8.490024254523947,0.5607929729200701,2,149
2175,7062,7062,RMZ Ecoworld Entrance,12.9291492,77.6848707,Offices,"Junnasandra, Bengaluru",8.464469249551748,2.034942320862459,11,689
2176,7063,7063,Vh computers,12.9076548,77.6955367,Offices,"Junnasandra, Bengaluru",9.540214581072005,1.6302112198873242,5,306
2177,7064,7064,Impact Analytics,12.924608,77.68315009999998,Offices,"Junnasandra, Bengaluru",8.207126037013118,1.5041737015012329,14,839
2178,7066,7066,GSN Games,12.927036,77.68276800000002,Offices,"Junnasandra, Bengaluru",8.201820169620063,1.7661873130498666,13,760
2179,7067,7067,UA Service,12.9125942,77.680683,Offices,"Junnasandra, Bengaluru",7.8938446648897305,0.15225397005924218,1,68
2180,7068,7068,Interior Designers in Bangalore - NoBroker,12.9144416,77.6772675,Offices,"Junnasandra, Bengaluru",7.516419739139846,0.5344376240381574,3,182
2181,7069,7069,Hoot Cafe %26 Brewery,12.9141004,77.6786089,Offices,"Junnasandra, Bengaluru",7.66274529734295,0.40627865639706484,2,130
2182,7071,7071,gRha,12.9104008,77.6861538,Offices,"Junnasandra, Bengaluru",8.500689219197863,0.5713190239584394,3,169
2183,7072,7072,SLV Diya Elite,12.9167442,77.6772093,Offices,"Junnasandra, Bengaluru",7.508364604664608,0.7334431797808552,6,331
2184,7073,7073,Zolo Helios Co-Living %7C Redefining PG,12.908869,77.6846615,Offices,"Junnasandra, Bengaluru",8.353970358552477,0.48116018786660086,6,341
2185,7074,7074,"MobileIron India Software Pvt. Ltd.,",12.9211115,77.6834719,Offices,"Junnasandra, Bengaluru",8.206001489210173,1.1298687049324814,15,900
2186,7076,7076,Heavenly Born - Baptism Dress,12.9064854,77.68525759999999,Offices,"Junnasandra, Bengaluru",8.447568617453733,0.7058637653475447,6,384
2187,7077,7077,Amulya Pg,12.9085284,77.6835916,PG,"Junnasandra, Bengaluru",8.24230872301282,0.41628661699900843,5,275
2188,7078,7078,Aamulya Pg For Ladies,12.9085354,77.6835937,PG,"Junnasandra, Bengaluru",8.242456147960263,0.4158773987879295,5,275
2189,7079,7079,Sri Venkateswara PG for Gents,12.9088315,77.6847905,PG,"Junnasandra, Bengaluru",8.368287256091717,0.4951461893464817,6,340
2190,7080,7080,Lio Rooms for Naga chaitanya Ladies PG,12.9086004,77.684872,PG,"Junnasandra, Bengaluru",8.379583283133355,0.5167963401567195,6,333
2191,7081,7081,Madhavi PG for Ladies,12.9082932,77.6842162,PG,"Junnasandra, Bengaluru",8.312333999447214,0.48278785281870573,5,303
2192,7082,7082,Sri lakshmivenkateswara Pg for ladies,12.9083541,77.68379250000002,PG,"Junnasandra, Bengaluru",8.265956556603031,0.44533444184686416,5,288
2193,7083,7083,Gents PG Near Wipro- Shri Bhairav Residency,12.9083329,77.6839422,PG,"Junnasandra, Bengaluru",8.282338740767592,0.4583550056696324,5,293
2194,7084,7084,i2Stay Women %5B002%5D,12.9084306,77.68378259999999,PG,"Junnasandra, Bengaluru",8.264012204967907,0.43847041055852254,5,277
2195,7085,7085,Sri harshini pg for ladies,12.9126784,77.6828061,PG,"Junnasandra, Bengaluru",8.123248866740582,0.2558098358004166,2,121
2196,7086,7086,Goodlands PG,12.9105308,77.680689,PG,"Junnasandra, Bengaluru",7.908999803459649,0.08511100959466114,1,26
2197,7087,7087,Sri Lakshmi Venkateshwara PG for Hents,12.9071157,77.68386729999997,PG,"Junnasandra, Bengaluru",8.289405121296106,0.5577178663134452,5,327
2198,7088,7088,Sri Lakshmi Vinayaka PG For Gents,12.9088043,77.68060759999999,PG,"Junnasandra, Bengaluru",7.917445054517282,0.2746461326686335,1,51
2199,7089,7089,SLV Ladies Pg -MGR Building,12.9102207,77.6814269,PG,"Junnasandra, Bengaluru",7.991462697118258,0.12544388083818223,1,43
2200,7090,7090,Naggachaittanya Pg For Gents,12.9082345,77.68491829999998,PG,"Junnasandra, Bengaluru",8.388697662664054,0.5449791359761232,5,326
2201,7091,7091,SLV PG for men,12.9083638,77.68393090000002,PG,"Junnasandra, Bengaluru",8.280764980189696,0.45506033046935973,5,293
2202,7092,7092,LAASYA PRIYA PG FOR GENTS,12.9089594,77.68468680000002,PG,"Junnasandra, Bengaluru",8.3557445859741,0.47801883011274,6,344
2203,7093,7093,Sri Manjunath PG for Ladies,12.9103076,77.6800679,PG,"Junnasandra, Bengaluru",7.843870639767966,0.1423041650462224,1,86
2204,7094,7094,Zolo Alpha PG,12.9029664,77.67594709999999,PG,"Junnasandra, Bengaluru",7.513454175477011,1.0692237882531546,6,382
2205,7095,7095,Sri Rama Luxury PG For Ladies,12.913138,77.67875409999998,PG,"Junnasandra, Bengaluru",7.682249441668303,0.3177158636496643,2,110
2206,7096,7096,Crazy Homes pg,12.8946101,77.67815,PG,"Junnasandra, Bengaluru",7.97476507785091,1.875188878940712,11,645
2207,7097,7097,Mangalya PG,12.893085,77.6793108,PG,"Junnasandra, Bengaluru",8.14648335470994,2.027806720315972,11,677
2208,7098,7098,"Kings %26 Queens, PG, , Studio rooms",12.9269824,77.6693608,PG,"Junnasandra, Bengaluru",6.767370094273765,2.1538305887671823,10,579
2209,7102,7102,Cool Homes Luxury PG,12.93604,77.7002915,PG,"Junnasandra, Bengaluru",10.25321870825005,3.462597165354548,17,1003
2210,7111,7111,nandhanam paying guest for gents,12.9358951,77.699936,PG,"Junnasandra, Bengaluru",10.212118961184718,3.426516897920063,17,1008
2211,7114,7114,Brindavan Block Amrita school of Business,12.8961172,77.6750942,PG,"Junnasandra, Bengaluru",7.6088336443773965,1.798705943668067,9,517
2212,7126,7126,RMZ Ecoworld The Bay,12.9206228,77.6842295,PG,"Junnasandra, Bengaluru",8.284410554277489,1.1008757051603422,15,882
2213,7127,7127,Klassik Landmark,12.8948674,77.6773944,PG,"Junnasandra, Bengaluru",7.8880575191423175,1.8621976903491355,10,615
2214,7128,7128,Eco Space,12.9279401,77.68015749999998,PG,"Junnasandra, Bengaluru",7.938282919971274,1.8577696937897403,12,707
2215,7129,7129,Pyramid Spiritual Science Academy,12.8974626,77.67527679999998,PG,"Junnasandra, Bengaluru",7.5856414748655565,1.6521108320491074,9,533
2216,7743,7743,Navasiri Apartments,12.9348844,77.7020355,Apartment,"Kadubeesanahalli, Bengaluru",10.411221383736743,3.482191258423184,18,1076
2217,7744,7744,Bhuvi By Amsha,12.9340363,77.6990343,Apartment,"Kadubeesanahalli, Bengaluru",10.073688187622066,3.202884372265849,17,1018
2218,7746,7746,Prestige Ivy Terraces,12.9329356,77.6986677,Apartment,"Kadubeesanahalli, Bengaluru",10.011090886685599,3.0820691680808476,16,965
2219,7747,7747,Royal Orchid apartments,12.9359468,77.70029659999999,Apartment,"Kadubeesanahalli, Bengaluru",10.25151799605565,3.4546886010299422,17,1004
2220,7748,7748,Skanda Sky and Sukriti Apartments,12.9367435,77.6976902,Apartment,"Kadubeesanahalli, Bengaluru",9.995899609313526,3.365233092896065,16,952
2221,7749,7749,Sree Utopia Apartments,12.9401591,77.6943691,Apartment,"Kadubeesanahalli, Bengaluru",9.743537281519414,3.5279057335735406,15,927
2222,7750,7750,Kethana Eternal Blossom,12.9372425,77.6979133,Apartment,"Kadubeesanahalli, Bengaluru",10.032312069294475,3.4250149436193813,16,973
2223,7751,7751,Auroville Apartment,12.9363847,77.7005815,Apartment,"Kadubeesanahalli, Bengaluru",10.292250400247514,3.5121307276764386,17,1026
2224,7752,7752,Butterfly Apartment,12.9388256,77.6987498,Apartment,"Kadubeesanahalli, Bengaluru",10.162863933297041,3.622246365466725,17,1014
2225,7753,7753,Kamadhenu Apartment,12.9347005,77.70401629999998,Apartment,"Kadubeesanahalli, Bengaluru",10.617582792306,3.6118709359773087,19,1162
2226,7754,7754,Sraddha Palmera Apartments,12.9347162,77.6974984,Apartment,"Kadubeesanahalli, Bengaluru",9.926125265870922,3.1658582726876685,15,925
2227,7755,7755,Hoysala Meadows Apartments,12.9342305,77.7009696,Apartment,"Kadubeesanahalli, Bengaluru",10.283559123651965,3.351759852272407,18,1076
2228,7756,7756,%E0%A4%8F%E0%A4%B8%E0%A4%8F%E0%A4%B2%E0%A4%8F%E0%A4%B8 %E0%A4%B8%E0%A4%BF%E0%A4%97%E0%A5%8D%E0%A4%A8%E0%A5%87%E0%A4%9A%E0%A4%B0,12.9335937,77.7006844,Apartment,"Kadubeesanahalli, Bengaluru",10.239538141781457,3.277852287675711,18,1108
2229,7757,7757,Viveks Aroma Apartments,12.937888699999998,77.7028213,Apartment,"Kadubeesanahalli, Bengaluru",10.566350459107646,3.7933322511773713,18,1101
2230,7758,7758,PMN homes,12.935085699999998,77.70088609999998,Apartment,"Kadubeesanahalli, Bengaluru",10.29380689127265,3.4190810447819326,17,1043
2231,7759,7759,Prestige Silver Crest Apartments,12.9357828,77.68914620000002,Apartment,"Kadubeesanahalli, Bengaluru",9.070882293126202,2.8686405656967517,14,820
2232,7760,7760,Mahathi Apartments,12.9359837,77.7013555,Apartment,"Kadubeesanahalli, Bengaluru",10.364478840233462,3.528699482118599,18,1055
2233,7761,7761,Felix Heights,12.9308439,77.7035533,Apartment,"Kadubeesanahalli, Bengaluru",10.492710764808974,3.277946749164974,18,1079
2234,7762,7762,Dolphin Dew Apartments,12.9322699,77.703861,Apartment,"Kadubeesanahalli, Bengaluru",10.551570086709095,3.4096064859900137,19,1118
2235,7763,7763,Sughosha Apartments,12.936804400000002,77.7011321,Apartment,"Kadubeesanahalli, Bengaluru",10.360761962077795,3.585457388734387,18,1077
2236,7764,7764,NCC Nagarjuna Green Woods,12.9394558,77.6922243,Apartment,"Kadubeesanahalli, Bengaluru",9.498564362859923,3.3656587541528338,16,965
2237,7765,7765,Sri Guru Gokulam Apartments,12.9393837,77.6987847,Apartment,"Kadubeesanahalli, Bengaluru",10.18215596456183,3.676911143413793,18,1060
2238,7766,7766,Srivaru Celestial Apartment,12.9315867,77.7040205,Apartment,"Kadubeesanahalli, Bengaluru",10.555913500517725,3.3707896504436974,19,1119
2239,7767,7767,B Block Vaswani Reserve Apartments,12.9370538,77.69955470000002,Apartment,"Kadubeesanahalli, Bengaluru",10.200486315750155,3.5064828372537096,18,1053
2240,7768,7768,Nidhi Residency,12.934772099999998,77.7011834,Apartment,"Kadubeesanahalli, Bengaluru",10.318253154935077,3.412731804483249,18,1058
2241,7769,7769,Sri Nilayam,12.935977,77.70094,Apartment,"Kadubeesanahalli, Bengaluru",10.320334972283225,3.5000752813426796,17,1017
2242,7771,7771,SLS Sapphire,12.933242300000002,77.7029328,Apartment,"Kadubeesanahalli, Bengaluru",10.471653649080807,3.4136728801761325,20,1183
2243,7772,7772,Annapurna Enclave,12.9338781,77.7009259,Apartment,"Kadubeesanahalli, Bengaluru",10.271285636705159,3.318894196125851,18,1087
2244,7774,7774,SLN RESIDENCY,12.9351544,77.7006245,Apartment,"Kadubeesanahalli, Bengaluru",10.267639965571593,3.4071958367518658,17,1048
2245,7775,7775,Achutha Apartments,12.9354478,77.70038149999998,Apartment,"Kadubeesanahalli, Bengaluru",10.248688280622243,3.4164137782897193,17,1028
2246,7776,7776,Shanti Niketan Apartment,12.9373071,77.7009978,Apartment,"Kadubeesanahalli, Bengaluru",10.3591775160027,3.6211646316930612,17,1042
2247,7777,7777,Udgam Belvedere,12.9362081,77.700815,Apartment,"Kadubeesanahalli, Bengaluru",10.312655921825078,3.5119775811994423,17,1021
2248,7778,7778,SLS Sunrise,12.9329293,77.70316600000002,Apartment,"Kadubeesanahalli, Bengaluru",10.490225046328057,3.406641368267094,19,1152
